NCTId,TrialGroup,Generation Model,Positive Hallucination,Negative Hallucination,Multi-match Hallucination,Correct Matches,Precision,Recall,F1
NCT01807091,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.4444444444444444,0.3076923076923077,0.3636363636363637
NCT01816906,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.3333333333333333,0.8333333333333334,0.47619047619047616
NCT01819272,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.4166666666666667,0.5,0.45454545454545453
NCT01821352,obesity,gpt4o_ts_gen_hal,0,0,0,5,0.45454545454545453,0.8333333333333334,0.5882352941176471
NCT01822548,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.625,0.4761904761904762
NCT01822925,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.29411764705882354,0.625,0.4
NCT01823510,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.7142857142857143,0.5
NCT01824290,hypertension,gpt4o_ts_gen_hal,0,0,0,5,0.2631578947368421,0.8333333333333334,0.39999999999999997
NCT01826604,obesity,gpt4o_ts_gen_hal,0,0,0,3,0.3,0.25,0.2727272727272727
NCT01831921,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.3333333333333333,0.42857142857142855,0.375
NCT01834404,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.5,0.4444444444444445
NCT01835379,diabetes,gpt4o_ts_gen_hal,0,0,0,2,0.09090909090909091,0.3333333333333333,0.14285714285714288
NCT01836523,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.3076923076923077,0.6666666666666666,0.42105263157894735
NCT01837680,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.5,0.29411764705882354,0.37037037037037035
NCT01841073,diabetes,gpt4o_ts_gen_hal,0,0,0,3,0.1875,0.42857142857142855,0.26086956521739124
NCT01843673,cancer,gpt4o_ts_gen_hal,2,0,0,2,0.14285714285714285,0.3333333333333333,0.2
NCT01846728,obesity,gpt4o_ts_gen_hal,0,0,0,8,1.0,1.0,1.0
NCT01847001,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.45454545454545453,0.7142857142857143,0.5555555555555556
NCT01847313,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,6,0.375,0.42857142857142855,0.39999999999999997
NCT01856114,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.5,0.625,0.5555555555555556
NCT01858948,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.5,1.0,0.6666666666666666
NCT01862796,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.4,0.8571428571428571,0.5454545454545455
NCT01864564,diabetes,gpt4o_ts_gen_hal,0,0,0,7,0.5384615384615384,0.3888888888888889,0.45161290322580644
NCT01864603,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.45454545454545453,0.41666666666666663
NCT01865448,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.5454545454545454,0.2,0.29268292682926833
NCT01874431,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.7142857142857143,0.5
NCT01875367,cancer,gpt4o_ts_gen_hal,0,0,0,7,0.5384615384615384,0.4117647058823529,0.4666666666666667
NCT01879800,hypertension,gpt4o_ts_gen_hal,0,0,0,3,0.21428571428571427,0.42857142857142855,0.2857142857142857
NCT01881620,cancer,gpt4o_ts_gen_hal,0,0,0,2,0.18181818181818182,0.3333333333333333,0.23529411764705885
NCT01883804,diabetes,gpt4o_ts_gen_hal,0,0,3,6,0.6,0.35294117647058826,0.4444444444444445
NCT01885208,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.4166666666666667,0.625,0.5
NCT01885559,hypertension,gpt4o_ts_gen_hal,0,0,0,8,1.0,1.0,1.0
NCT01886937,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.4444444444444444,0.6666666666666666,0.5333333333333333
NCT01887600,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,5,0.35714285714285715,0.625,0.45454545454545453
NCT01890122,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.42857142857142855,0.6,0.5
NCT01890226,diabetes,gpt4o_ts_gen_hal,0,0,0,7,1.0,1.0,1.0
NCT01891344,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.4444444444444444,0.6666666666666666,0.5333333333333333
NCT01893801,cancer,gpt4o_ts_gen_hal,0,0,0,2,0.25,0.25,0.25
NCT01894568,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.5,0.6666666666666666,0.5714285714285715
NCT01894906,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT01896232,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,10,0.9090909090909091,0.9090909090909091,0.9090909090909091
NCT01900392,obesity,gpt4o_ts_gen_hal,0,0,0,5,0.625,0.4166666666666667,0.5
NCT01901146,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.5,0.4347826086956522
NCT01905956,obesity,gpt4o_ts_gen_hal,0,0,0,5,0.5,0.38461538461538464,0.4347826086956522
NCT01907828,hypertension,gpt4o_ts_gen_hal,0,0,0,5,0.3333333333333333,0.4166666666666667,0.3703703703703704
NCT01908699,hypertension,gpt4o_ts_gen_hal,0,0,0,6,0.6,0.75,0.6666666666666665
NCT01911897,hypertension,gpt4o_ts_gen_hal,0,0,0,4,0.3076923076923077,0.6666666666666666,0.42105263157894735
NCT01920282,hypertension,gpt4o_ts_gen_hal,0,0,0,4,0.2,0.6666666666666666,0.30769230769230765
NCT01921322,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.45454545454545453,0.7142857142857143,0.5555555555555556
NCT01922934,obesity,gpt4o_ts_gen_hal,0,0,0,9,0.47368421052631576,0.6923076923076923,0.5625
NCT01923363,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.5,0.4,0.4444444444444445
NCT01923961,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,2,0.125,0.3333333333333333,0.18181818181818182
NCT01928329,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.5714285714285714,0.5714285714285714,0.5714285714285714
NCT01929109,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,5,0.5,0.8333333333333334,0.625
NCT01930487,hypertension,gpt4o_ts_gen_hal,0,0,0,3,0.25,0.375,0.3
NCT01932970,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,6,0.75,0.75,0.75
NCT01933789,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,4,0.3333333333333333,0.19047619047619047,0.24242424242424246
NCT01934582,hypertension,gpt4o_ts_gen_hal,0,0,0,5,0.2777777777777778,0.8333333333333334,0.4166666666666667
NCT01939366,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.2777777777777778,0.4166666666666667,0.33333333333333337
NCT01939405,obesity,gpt4o_ts_gen_hal,0,0,0,7,1.0,1.0,1.0
NCT01942694,diabetes,gpt4o_ts_gen_hal,0,0,0,7,0.875,0.7777777777777778,0.823529411764706
NCT01944098,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.2857142857142857,0.6666666666666666,0.4
NCT01945060,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.3333333333333333,0.5714285714285714,0.4210526315789474
NCT01945138,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.45454545454545453,0.45454545454545453,0.45454545454545453
NCT01961323,hypertension,gpt4o_ts_gen_hal,0,0,1,4,0.26666666666666666,0.5714285714285714,0.36363636363636365
NCT01961531,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.2857142857142857,0.6666666666666666,0.4
NCT01964430,cancer,gpt4o_ts_gen_hal,0,0,0,8,0.04878048780487805,0.6666666666666666,0.0909090909090909
NCT01973972,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.3157894736842105,1.0,0.4799999999999999
NCT01975428,hypertension,gpt4o_ts_gen_hal,0,0,0,3,0.375,0.5,0.42857142857142855
NCT01980914,diabetes,gpt4o_ts_gen_hal,0,0,0,3,0.2727272727272727,0.5,0.3529411764705882
NCT01982448,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.3333333333333333,0.5714285714285714,0.4210526315789474
NCT01986855,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,4,0.2857142857142857,0.5714285714285714,0.38095238095238093
NCT01986881,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.04,0.6,0.075
NCT01986920,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.5555555555555556,0.8333333333333334,0.6666666666666667
NCT01989546,cancer,gpt4o_ts_gen_hal,0,0,0,6,0.6,1.0,0.7499999999999999
NCT01994746,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.4444444444444444,0.6666666666666666,0.5333333333333333
NCT01996813,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.3076923076923077,0.3333333333333333,0.32
NCT01998243,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.6,0.3333333333333333,0.42857142857142855
NCT02000427,cancer,gpt4o_ts_gen_hal,1,0,0,4,0.5714285714285714,0.4,0.47058823529411764
NCT02003963,obesity,gpt4o_ts_gen_hal,0,0,0,7,0.6363636363636364,0.2,0.30434782608695654
NCT02006979,cancer,gpt4o_ts_gen_hal,0,0,0,3,0.3,0.21428571428571427,0.25
NCT02008682,diabetes,gpt4o_ts_gen_hal,0,0,0,7,0.5833333333333334,1.0,0.7368421052631579
NCT02010359,obesity,gpt4o_ts_gen_hal,0,0,0,5,0.3125,0.625,0.4166666666666667
NCT02010684,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.375,0.46153846153846156,0.41379310344827586
NCT02014740,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.625,0.4761904761904762
NCT02017223,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.36363636363636365,0.5714285714285714,0.4444444444444444
NCT02017444,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.6666666666666666,0.4,0.5
NCT02021292,hypertension,gpt4o_ts_gen_hal,0,0,0,7,0.6363636363636364,0.7,0.6666666666666666
NCT02024750,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.75,0.6,0.6666666666666665
NCT02029976,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT02029989,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.46153846153846156,0.5454545454545454,0.4999999999999999
NCT02030119,obesity,gpt4o_ts_gen_hal,0,0,0,5,0.45454545454545453,0.5555555555555556,0.5
NCT02033889,diabetes,gpt4o_ts_gen_hal,0,0,0,9,0.45,0.5294117647058824,0.48648648648648646
NCT02036541,hypertension,gpt4o_ts_gen_hal,0,0,0,7,0.6363636363636364,1.0,0.7777777777777778
NCT02038010,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.26666666666666666,0.5714285714285714,0.36363636363636365
NCT02038179,hypertension,gpt4o_ts_gen_hal,0,0,0,8,0.5714285714285714,0.8,0.6666666666666666
NCT02041429,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.26666666666666666,0.3076923076923077,0.28571428571428575
NCT02045446,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.4166666666666667,0.625,0.5
NCT02046395,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.4166666666666667,0.625,0.5
NCT02049814,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.46153846153846156,0.5454545454545454,0.4999999999999999
NCT02049944,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.23529411764705882,0.5714285714285714,0.3333333333333333
NCT02056626,hypertension,gpt4o_ts_gen_hal,0,0,0,3,0.3333333333333333,0.5,0.4
NCT02058160,diabetes,gpt4o_ts_gen_hal,1,1,0,6,0.4,0.5,0.4444444444444445
NCT02059005,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,6,0.21428571428571427,0.8571428571428571,0.34285714285714286
NCT02059135,hypertension,gpt4o_ts_gen_hal,0,0,0,7,0.030837004405286344,0.875,0.059574468085106386
NCT02059278,hypertension,gpt4o_ts_gen_hal,0,0,0,7,0.6363636363636364,0.7777777777777778,0.7000000000000001
NCT02062645,hypertension,gpt4o_ts_gen_hal,0,0,0,5,0.5,0.8333333333333334,0.625
NCT02063178,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.26666666666666666,0.5714285714285714,0.36363636363636365
NCT02065895,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.6666666666666666,0.5
NCT02068443,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT02068885,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.5,0.6666666666666666,0.5714285714285715
NCT02070991,hypertension,gpt4o_ts_gen_hal,0,0,0,8,0.4,0.4444444444444444,0.4210526315789474
NCT02073682,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.3333333333333333,0.6666666666666666,0.4444444444444444
NCT02073929,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.5714285714285714,0.47058823529411764
NCT02079805,hypertension,gpt4o_ts_gen_hal,0,0,0,7,0.5384615384615384,0.5384615384615384,0.5384615384615384
NCT02081001,diabetes,gpt4o_ts_gen_hal,0,0,0,3,0.14285714285714285,0.5,0.22222222222222224
NCT02081014,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.45454545454545453,0.5555555555555556,0.5
NCT02087774,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.5,0.6666666666666666,0.5714285714285715
NCT02091362,diabetes,gpt4o_ts_gen_hal,0,0,0,3,0.23076923076923078,0.42857142857142855,0.3
NCT02099110,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.46153846153846156,0.75,0.5714285714285714
NCT02099838,diabetes,gpt4o_ts_gen_hal,0,0,1,7,0.28,0.2916666666666667,0.2857142857142857
NCT02100189,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.4166666666666667,0.7142857142857143,0.5263157894736842
NCT02102204,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,5,0.5,0.625,0.5555555555555556
NCT02104739,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.35714285714285715,0.625,0.45454545454545453
NCT02104804,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.45454545454545453,0.45454545454545453,0.45454545454545453
NCT02106884,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.034482758620689655,0.7142857142857143,0.06578947368421054
NCT02107443,cancer,gpt4o_ts_gen_hal,0,0,0,8,0.25806451612903225,0.8,0.3902439024390244
NCT02109029,diabetes,gpt4o_ts_gen_hal,0,0,0,7,0.6363636363636364,0.875,0.7368421052631579
NCT02111980,hypertension,gpt4o_ts_gen_hal,0,0,0,4,0.15384615384615385,0.4444444444444444,0.2285714285714286
NCT02114814,diabetes,gpt4o_ts_gen_hal,0,0,0,8,0.5714285714285714,0.6153846153846154,0.5925925925925927
NCT02114892,obesity,gpt4o_ts_gen_hal,0,1,0,15,0.8823529411764706,0.6,0.7142857142857143
NCT02124460,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.42857142857142855,0.8571428571428571,0.5714285714285714
NCT02127710,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.45454545454545453,0.41666666666666663
NCT02129608,obesity,gpt4o_ts_gen_hal,0,0,0,7,0.875,0.875,0.875
NCT02130427,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.26666666666666666,0.6666666666666666,0.3809523809523809
NCT02134314,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,6,0.46153846153846156,0.4,0.42857142857142855
NCT02137512,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.5555555555555556,0.5555555555555556,0.5555555555555556
NCT02138240,obesity,gpt4o_ts_gen_hal,0,0,0,5,0.8333333333333334,0.625,0.7142857142857143
NCT02147626,hypertension,gpt4o_ts_gen_hal,2,0,0,4,0.3076923076923077,0.4,0.34782608695652173
NCT02151643,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,5,0.5555555555555556,0.8333333333333334,0.6666666666666667
NCT02166346,cancer,gpt4o_ts_gen_hal,1,1,0,3,0.3333333333333333,0.42857142857142855,0.375
NCT02168309,hypertension,gpt4o_ts_gen_hal,0,0,0,4,0.3076923076923077,0.6666666666666666,0.42105263157894735
NCT02168660,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.6666666666666666,0.5
NCT02171429,cancer,gpt4o_ts_gen_hal,0,0,1,5,0.049019607843137254,0.625,0.0909090909090909
NCT02175212,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.4444444444444444,0.36363636363636365,0.39999999999999997
NCT02182830,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.22727272727272727,0.8333333333333334,0.35714285714285715
NCT02182895,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT02186652,obesity,gpt4o_ts_gen_hal,0,0,0,5,0.7142857142857143,0.45454545454545453,0.5555555555555556
NCT02191137,hypertension,gpt4o_ts_gen_hal,0,0,0,4,0.25,0.4444444444444444,0.32
NCT02192905,obesity,gpt4o_ts_gen_hal,0,0,0,7,0.7,0.875,0.7777777777777777
NCT02194465,hypertension,gpt4o_ts_gen_hal,2,0,0,6,0.6,0.5454545454545454,0.5714285714285713
NCT02196701,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.2222222222222222,0.6666666666666666,0.3333333333333333
NCT02201212,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.19230769230769232,0.8333333333333334,0.3125
NCT02203916,hypertension,gpt4o_ts_gen_hal,0,0,0,10,0.7692307692307693,0.9090909090909091,0.8333333333333333
NCT02211014,cancer,gpt4o_ts_gen_hal,0,0,0,3,0.3333333333333333,0.5,0.4
NCT02211131,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.6666666666666666,0.6666666666666666,0.6666666666666666
NCT02214017,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.625,0.625,0.625
NCT02214186,hypertension,gpt4o_ts_gen_hal,0,0,0,5,0.25,0.5,0.3333333333333333
NCT02215967,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.15384615384615385,0.6666666666666666,0.25
NCT02220894,cancer,gpt4o_ts_gen_hal,0,0,0,6,0.6,1.0,0.7499999999999999
NCT02224820,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.6666666666666666,0.5
NCT02227862,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.6666666666666666,0.5,0.5714285714285715
NCT02229214,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.021164021164021163,0.5714285714285714,0.04081632653061224
NCT02229552,obesity,gpt4o_ts_gen_hal,0,0,0,5,0.45454545454545453,0.5555555555555556,0.5
NCT02230891,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.3125,0.625,0.4166666666666667
NCT02232126,diabetes,gpt4o_ts_gen_hal,0,0,0,12,0.75,0.5714285714285714,0.6486486486486486
NCT02234063,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,4,0.5,0.3333333333333333,0.4
NCT02234141,hypertension,gpt4o_ts_gen_hal,0,0,0,7,0.5833333333333334,0.5,0.5384615384615384
NCT02237079,obesity,gpt4o_ts_gen_hal,0,0,0,7,0.4375,0.5,0.4666666666666667
NCT02237157,cancer,gpt4o_ts_gen_hal,0,0,0,3,0.2,0.5,0.28571428571428575
NCT02239679,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
NCT02243202,obesity,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.5,0.4444444444444445
NCT02244424,obesity,gpt4o_ts_gen_hal,0,0,0,7,0.6363636363636364,0.4375,0.5185185185185185
NCT02246413,obesity,gpt4o_ts_gen_hal,0,0,0,8,0.5,1.0,0.6666666666666666
NCT02248688,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.75,0.3,0.4285714285714285
NCT02248714,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.6666666666666666,0.3157894736842105,0.42857142857142855
NCT02248857,diabetes,gpt4o_ts_gen_hal,0,0,0,3,0.42857142857142855,0.5,0.4615384615384615
NCT02248961,hypertension,gpt4o_ts_gen_hal,0,0,0,9,0.5625,0.9,0.6923076923076923
NCT02249091,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.8333333333333334,0.5263157894736842
NCT02251717,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,8,0.8888888888888888,0.6666666666666666,0.761904761904762
NCT02258074,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,6,0.6666666666666666,0.3333333333333333,0.4444444444444444
NCT02258373,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.6666666666666666,0.46153846153846156,0.5454545454545455
NCT02259010,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.4444444444444444,0.5,0.47058823529411764
NCT02260531,cancer,gpt4o_ts_gen_hal,1,0,0,4,0.36363636363636365,0.3076923076923077,0.33333333333333337
NCT02269943,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.3333333333333333,0.5,0.4
NCT02270255,cancer,gpt4o_ts_gen_hal,0,0,0,2,0.2,0.2857142857142857,0.23529411764705882
NCT02273180,diabetes,gpt4o_ts_gen_hal,0,0,0,9,1.0,0.8181818181818182,0.9
NCT02274844,diabetes,gpt4o_ts_gen_hal,0,0,0,10,0.7692307692307693,0.7692307692307693,0.7692307692307693
NCT02274948,obesity,gpt4o_ts_gen_hal,0,0,0,6,1.0,1.0,1.0
NCT02276872,hypertension,gpt4o_ts_gen_hal,0,0,0,4,0.21052631578947367,0.6666666666666666,0.32
NCT02277548,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.3076923076923077,0.6666666666666666,0.42105263157894735
NCT02277691,hypertension,gpt4o_ts_gen_hal,0,0,0,13,0.8666666666666667,0.7647058823529411,0.8125
NCT02278471,hypertension,gpt4o_ts_gen_hal,0,0,0,6,0.20689655172413793,1.0,0.34285714285714286
NCT02278939,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.5555555555555556,0.8333333333333334,0.6666666666666667
NCT02279160,hypertension,gpt4o_ts_gen_hal,0,0,0,9,0.9,0.6,0.7200000000000001
NCT02279394,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.5714285714285714,0.47058823529411764
NCT02279745,hypertension,gpt4o_ts_gen_hal,4,4,0,5,0.5,0.5,0.5
NCT02285062,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.38461538461538464,0.45454545454545453,0.41666666666666663
NCT02290106,obesity,gpt4o_ts_gen_hal,0,0,0,8,0.38095238095238093,1.0,0.5517241379310345
NCT02290184,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.2,0.8333333333333334,0.3225806451612903
NCT02290925,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT02292446,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.6666666666666666,0.5
NCT02294474,diabetes,gpt4o_ts_gen_hal,0,0,0,10,0.9090909090909091,1.0,0.9523809523809523
NCT02298803,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.6666666666666666,0.46153846153846156,0.5454545454545455
NCT02298946,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.6666666666666666,0.5714285714285714,0.6153846153846153
NCT02299388,hypertension,gpt4o_ts_gen_hal,0,0,0,4,0.3333333333333333,0.6666666666666666,0.4444444444444444
NCT02299414,hypertension,gpt4o_ts_gen_hal,0,0,1,7,0.5384615384615384,0.5,0.5185185185185186
NCT02299791,diabetes,gpt4o_ts_gen_hal,0,0,0,3,0.21428571428571427,0.5,0.3
NCT02301416,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.5454545454545454,0.8571428571428571,0.6666666666666665
NCT02302716,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.5,0.625,0.5555555555555556
NCT02304367,cancer,gpt4o_ts_gen_hal,4,0,0,5,0.29411764705882354,0.45454545454545453,0.35714285714285715
NCT02305381,diabetes,gpt4o_ts_gen_hal,0,0,0,7,0.7,0.7,0.7
NCT02309112,cancer,gpt4o_ts_gen_hal,0,0,0,6,0.6,1.0,0.7499999999999999
NCT02309138,diabetes,gpt4o_ts_gen_hal,0,38,0,6,0.04477611940298507,0.75,0.08450704225352113
NCT02314403,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,3,0.25,0.5,0.3333333333333333
NCT02317744,obesity,gpt4o_ts_gen_hal,0,0,0,6,1.0,1.0,1.0
NCT02320123,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.4,0.6666666666666666,0.5
NCT02320253,obesity,gpt4o_ts_gen_hal,0,0,0,7,0.6363636363636364,0.5,0.56
NCT02320292,cancer,gpt4o_ts_gen_hal,2,0,0,3,0.3,0.3,0.3
NCT02320721,diabetes,gpt4o_ts_gen_hal,0,0,0,5,0.5,0.7142857142857143,0.588235294117647
NCT02322320,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.018691588785046728,0.6666666666666666,0.03636363636363636
NCT02324569,diabetes,gpt4o_ts_gen_hal,0,0,0,8,0.6153846153846154,0.5333333333333333,0.5714285714285715
NCT02325466,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.2857142857142857,0.6,0.3870967741935483
NCT02327429,diabetes,gpt4o_ts_gen_hal,0,0,0,4,0.3333333333333333,0.5714285714285714,0.4210526315789474
NCT02328326,diabetes,gpt4o_ts_gen_hal,0,0,0,3,0.21428571428571427,0.2727272727272727,0.23999999999999996
NCT02328755,cancer,gpt4o_ts_gen_hal,0,0,0,3,0.3,0.23076923076923078,0.2608695652173913
NCT02331394,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.2857142857142857,0.6666666666666666,0.4
NCT02334059,obesity,gpt4o_ts_gen_hal,0,0,0,9,1.0,1.0,1.0
NCT02337530,cancer,gpt4o_ts_gen_hal,0,0,0,5,0.1724137931034483,0.8333333333333334,0.28571428571428575
NCT02337933,obesity,gpt4o_ts_gen_hal,0,0,0,14,0.9333333333333333,0.8235294117647058,0.8749999999999999
NCT02337946,cancer,gpt4o_ts_gen_hal,0,0,0,6,0.6,0.3157894736842105,0.41379310344827586
NCT02338193,obesity,gpt4o_ts_gen_hal,0,0,0,6,0.6,1.0,0.7499999999999999
NCT02338362,hypertension,gpt4o_ts_gen_hal,0,0,0,6,0.6,0.5,0.5454545454545454
NCT02341417,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,7,0.5384615384615384,0.7,0.608695652173913
NCT02342639,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,6,0.6,0.4,0.48
NCT02346526,cancer,gpt4o_ts_gen_hal,0,0,0,4,0.23529411764705882,0.5714285714285714,0.3333333333333333
NCT02347527,obesity,gpt4o_ts_gen_hal,0,0,0,7,1.0,1.0,1.0
NCT02347787,obesity,gpt4o_ts_gen_hal,1,0,0,8,0.6666666666666666,0.25806451612903225,0.37209302325581395
NCT02348658,hypertension,gpt4o_ts_gen_hal,0,0,0,6,0.3333333333333333,0.6666666666666666,0.4444444444444444
NCT02351349,chronic kidney disease,gpt4o_ts_gen_hal,0,0,0,4,0.2857142857142857,0.6666666666666666,0.4
NCT02352974,diabetes,gpt4o_ts_gen_hal,0,0,0,6,0.6,0.4,0.48
NCT02355210,obesity,gpt4o_ts_gen_hal,0,0,0,3,0.375,0.5,0.42857142857142855
NCT02355821,hypertension,gpt4o_ts_gen_hal,0,0,0,5,0.20833333333333334,0.8333333333333334,0.33333333333333337
NCT02357810,cancer,gpt4o_ts_gen_hal,0,0,0,3,0.14285714285714285,0.5,0.22222222222222224
